air_temperature,process_temperature,rotational_speed,torque,tool_wear,target
296.47,306.63,1600.9,31.39,33.4,0
302.56,311.64,1138.3,43.31,142.9,0
297.12,306.41,1504.2,13.48,83.9,1
300.43,310.15,1944.3,41.63,175.9,0
300.95,310.95,1381.4,30.28,211.1,1
301.7,311.45,1774.5,38.44,108.1,0
298.41,308.84,1631.5,36.31,73.0,0
302.61,313.28,1472.5,51.01,199.5,0
301.17,310.64,1414.5,25.24,36.6,0
300.4,311.45,1284.8,31.6,219.5,1
298.16,307.24,1348.2,32.49,231.9,0
303.35,312.46,1472.0,39.17,187.1,0
300.62,312.57,1699.1,45.68,232.6,1
302.38,313.33,1614.7,33.47,69.0,0
297.61,307.15,1485.7,35.79,8.2,0
300.28,311.78,1744.7,52.61,82.5,1
302.2,311.02,1727.0,43.14,211.5,0
302.06,313.9,1587.2,25.76,214.4,0
301.7,312.39,1525.5,43.6,190.3,0
300.75,311.81,1300.7,49.67,150.0,0
300.62,311.0,1326.7,20.28,142.3,1
298.85,308.39,1420.4,23.75,79.6,0
298.55,308.25,1492.4,30.78,170.2,0
301.44,312.12,1501.0,36.85,121.0,0
302.18,312.81,1543.7,47.03,146.0,0
299.16,310.11,1685.8,38.27,161.1,0
299.65,309.58,1339.2,42.09,10.3,0
299.26,308.72,1369.2,41.24,204.1,1
296.55,307.38,1525.3,44.79,194.9,0
294.7,305.25,1401.0,43.86,190.2,0
297.58,306.66,1397.4,52.55,44.5,0
297.19,306.32,1284.9,52.73,229.6,1
303.06,313.52,1451.7,44.57,171.1,0
299.83,310.27,1729.3,28.23,218.0,0
296.97,307.45,1405.8,58.46,33.8,0
298.88,308.77,1466.2,40.21,12.0,0
296.05,306.52,1536.5,47.08,7.9,0
303.79,312.54,1498.6,38.46,57.7,0
299.31,308.44,1754.2,28.67,116.5,0
303.33,314.89,1319.6,69.35,24.6,1
295.27,306.53,1718.0,54.47,110.1,1
298.62,307.22,1500.0,47.32,101.8,0
301.3,310.5,1540.9,30.58,226.5,0
299.73,309.83,1629.3,30.44,16.4,0
294.94,305.9,1645.6,30.94,81.2,0
303.55,314.04,1462.8,36.92,38.1,0
299.93,310.53,1447.5,48.64,16.4,0
298.65,307.99,1611.6,36.37,4.5,0
299.5,310.09,1455.1,31.14,75.3,0
299.33,309.2,1134.4,28.75,87.6,1
299.33,309.75,1412.8,58.52,241.8,1
296.87,306.98,1820.6,12.0,210.2,1
299.77,310.35,1680.7,30.61,173.5,0
301.76,309.84,1538.2,53.21,128.5,0
298.65,309.0,1387.7,34.22,193.4,0
298.31,307.67,1676.4,31.47,27.0,0
301.25,312.59,1673.5,53.37,100.3,1
296.89,305.03,1605.8,25.29,99.7,0
299.66,309.16,1460.6,33.33,66.0,0
302.61,312.67,1800.1,39.54,91.8,0
300.19,308.81,1198.2,36.05,26.3,0
300.15,311.09,1342.7,26.88,183.5,0
301.52,311.78,1627.3,23.59,17.7,0
298.52,306.74,1587.3,48.16,224.2,0
296.27,304.52,1579.4,35.35,42.9,0
300.4,310.57,1577.4,38.89,187.1,0
300.66,310.25,1553.7,53.1,64.8,0
299.81,309.18,1599.5,56.67,160.8,1
298.08,309.71,1439.7,44.51,194.8,0
299.14,309.7,1703.9,60.6,163.6,1
295.6,306.56,1717.6,39.9,11.2,0
301.14,310.83,1870.0,48.07,108.9,1
298.16,309.33,1604.8,53.59,103.2,1
296.86,306.53,1596.8,30.69,11.4,0
300.43,309.19,1724.1,45.99,223.3,1
301.12,310.1,1568.2,20.53,97.9,1
299.61,309.75,1423.8,48.65,107.8,0
300.99,310.32,1399.8,28.86,7.8,0
300.09,309.8,1436.0,48.2,189.1,0
299.59,309.03,1528.8,31.82,17.4,0
300.12,310.97,1882.8,58.17,83.5,1
297.66,307.61,1340.8,32.64,130.9,0
300.82,310.68,1483.1,32.38,240.6,0
299.86,309.4,1203.6,29.01,141.4,0
301.79,313.31,1601.9,35.93,146.4,0
303.59,314.27,1321.9,42.57,77.1,0
301.15,310.92,1464.2,50.37,227.6,1
301.05,312.25,1528.7,60.49,61.8,1
299.22,309.73,1482.5,40.18,77.0,0
303.0,313.13,1722.0,46.99,231.5,0
300.3,309.54,1473.3,52.68,187.2,0
298.2,306.36,1620.4,20.58,183.4,1
300.98,311.71,1426.1,39.49,31.5,0
298.44,306.48,1384.0,47.77,141.4,0
300.21,308.89,1471.7,38.32,113.9,0
300.39,310.07,1409.4,18.93,19.8,1
296.95,307.03,1419.6,21.61,221.7,1
300.96,312.34,1444.4,59.53,7.0,1
298.43,308.54,1529.1,50.9,152.8,0
303.65,312.92,1448.9,43.97,209.4,1
295.92,306.52,1647.3,49.62,70.6,0
297.79,308.82,1637.7,43.38,32.0,0
300.53,309.38,1649.4,32.84,218.0,0
301.03,312.48,1476.0,39.6,64.1,0
301.38,310.75,1442.5,53.9,195.1,0
296.86,308.18,1509.8,40.86,97.0,0
300.64,310.02,1443.4,49.91,178.8,0
299.36,310.9,1592.1,34.29,203.4,0
301.39,312.29,1501.3,42.01,84.4,0
299.49,310.18,1528.4,34.0,238.4,0
298.19,308.37,1376.9,37.85,106.9,0
298.69,309.94,1760.6,48.1,30.4,0
301.15,310.99,1402.3,43.99,241.6,1
302.84,314.06,1727.1,40.22,213.3,1
300.36,311.46,1507.9,55.94,170.0,0
301.95,309.77,1476.6,54.19,59.7,0
297.55,307.21,1887.6,24.29,147.1,0
297.17,307.55,1298.0,34.12,133.8,0
303.75,313.57,1497.4,22.98,142.0,0
301.03,311.38,1100.0,41.29,227.2,0
298.94,309.85,1378.3,34.16,146.8,0
301.64,311.78,1406.5,50.11,66.9,0
299.13,308.33,1314.1,28.06,185.5,0
298.83,308.74,1482.8,30.76,70.2,0
301.51,311.04,1587.0,39.76,66.8,0
300.1,308.75,1643.2,27.77,243.2,0
300.72,311.69,1629.5,45.76,239.1,0
301.4,311.13,1432.6,53.53,186.5,0
302.73,311.35,1625.1,16.19,85.3,1
303.23,311.5,1600.8,45.92,138.0,0
299.38,307.61,1282.7,38.73,166.6,1
301.57,311.84,1346.3,26.85,182.8,0
298.03,306.84,1495.6,42.34,223.9,1
298.56,308.44,1566.2,31.04,233.7,0
302.06,314.05,1584.6,46.15,223.0,0
299.74,309.34,1543.4,45.99,237.1,1
301.1,311.99,1391.1,37.17,205.0,1
297.74,307.44,1445.8,42.68,13.5,0
302.71,312.13,1436.7,37.27,50.3,0
300.58,309.57,1366.8,36.97,45.2,0
301.09,314.07,1709.9,39.25,11.8,0
298.45,308.02,1835.1,40.12,192.6,0
300.08,309.4,1670.4,41.57,233.1,0
300.25,311.12,1811.8,46.18,130.6,0
301.9,311.53,1437.5,42.1,155.6,0
298.34,309.58,1727.8,43.96,31.1,0
302.18,313.5,1621.2,36.72,93.2,0
298.56,309.68,1471.6,35.84,121.2,0
297.98,308.63,1341.3,38.07,131.8,0
301.97,312.18,1788.9,60.44,141.8,1
301.24,310.83,1616.9,44.12,18.2,0
300.68,310.83,1397.9,50.84,115.2,0
295.69,305.41,1683.7,39.84,116.4,0
300.35,309.66,1434.9,29.61,47.2,0
298.8,307.65,1383.3,38.16,20.1,0
300.66,311.27,1383.5,43.36,2.7,0
296.1,306.56,1570.5,33.84,205.9,0
297.04,307.5,1248.9,28.08,66.3,0
296.9,307.34,1499.1,43.02,94.1,0
298.32,307.36,1563.1,60.58,130.9,1
298.04,306.95,1214.5,35.97,229.8,1
302.78,313.31,1466.6,36.41,141.9,0
304.11,315.12,1493.7,29.47,157.9,0
299.11,309.51,1459.8,27.14,83.2,0
299.35,309.6,1573.1,54.72,240.6,1
299.9,310.45,1707.3,48.82,202.6,1
299.06,306.9,1433.4,40.32,12.1,0
297.53,305.69,1645.6,52.86,209.5,1
300.29,310.71,1768.7,38.22,32.2,0
302.47,313.12,1653.9,31.66,97.7,0
296.59,305.72,1613.7,33.2,68.8,0
301.55,311.75,1396.0,36.69,120.5,0
299.47,311.49,1828.1,55.91,172.9,1
299.63,311.95,1624.4,21.91,213.0,1
301.29,310.84,1580.9,31.4,99.5,0
298.31,307.41,1590.1,32.62,173.2,0
298.91,307.96,1462.6,12.92,230.9,1
299.42,308.47,1659.4,29.41,228.0,0
300.99,311.18,1298.4,43.46,16.2,0
298.87,308.48,1314.0,26.99,200.7,0
301.53,310.72,1437.2,24.14,127.2,0
298.97,308.69,1512.7,59.92,77.2,1
297.18,305.94,1523.9,49.64,204.3,1
300.64,310.55,1607.8,39.26,36.7,0
300.42,309.86,1474.0,35.46,91.0,0
297.29,307.48,1478.1,54.84,100.2,0
298.71,308.18,1576.9,60.02,24.6,1
