air_temperature,process_temperature,rotational_speed,torque,tool_wear,target
301.79,313.31,1601.9,35.93,146.4,0
299.41,310.15,1595.7,40.14,195.8,0
302.5,314.28,1618.7,45.64,32.7,0
298.65,307.0,1584.6,34.09,27.1,0
300.56,310.03,1456.9,55.55,225.9,1
298.33,307.59,1455.8,28.85,184.0,0
304.29,315.01,1346.2,22.61,144.5,1
297.62,306.57,1823.6,51.07,188.5,1
300.62,311.38,1540.2,17.25,105.1,1
301.27,312.64,1502.0,37.96,185.8,0
300.83,311.52,1389.4,71.18,91.1,1
299.63,309.91,2007.7,39.88,59.8,0
299.74,308.75,1366.3,28.79,178.6,0
300.09,309.24,1469.4,39.43,102.8,0
299.71,310.96,1604.5,39.49,240.4,0
301.93,312.71,1634.0,41.61,85.6,0
304.42,314.38,1691.3,46.62,225.8,0
298.89,308.47,1827.2,29.61,228.6,0
297.26,305.23,1619.0,56.88,59.3,1
299.82,308.75,1369.0,42.45,195.6,0
305.16,317.07,1496.9,47.27,106.1,0
298.39,307.11,1587.3,33.72,224.8,0
303.28,313.47,1868.9,52.86,110.3,1
303.36,314.36,1314.4,37.43,182.4,0
298.89,307.64,1730.4,42.78,114.4,0
301.14,311.32,1566.8,30.67,55.8,0
303.26,314.19,1672.1,30.03,48.8,0
299.24,309.25,1521.7,46.88,104.2,0
299.59,312.46,1403.2,35.56,185.1,0
298.84,307.17,1658.1,31.46,148.2,0
297.97,309.03,1642.7,33.57,168.7,0
298.7,308.53,1693.5,46.99,69.2,0
297.55,308.32,1535.9,33.71,118.0,0
300.07,310.51,1442.0,38.82,10.9,0
298.46,307.73,1288.6,40.15,200.3,1
300.47,310.7,1669.1,20.83,242.5,0
296.89,305.03,1605.8,25.29,99.7,0
300.66,311.27,1383.5,43.36,2.7,0
301.67,311.97,1451.8,32.63,41.6,0
296.01,306.65,1463.3,50.57,159.9,0
300.75,311.81,1300.7,49.67,150.0,0
302.46,312.82,1407.2,47.19,193.0,0
297.58,307.73,1356.6,58.2,62.2,0
303.35,312.46,1472.0,39.17,187.1,0
300.84,310.13,1419.8,46.49,168.6,0
298.59,309.78,1277.7,34.16,79.1,0
299.89,311.32,1861.6,64.52,133.6,1
301.12,310.88,1738.4,59.84,36.1,1
300.15,310.2,1413.4,40.12,110.9,0
301.08,310.17,1581.6,43.87,215.9,1
298.16,309.33,1604.8,53.59,103.2,1
300.34,311.0,1728.6,38.53,205.7,1
297.17,309.11,1407.0,33.43,144.6,0
299.78,308.9,1712.7,48.74,47.0,0
298.19,307.81,1450.3,40.78,142.4,0
298.53,308.76,1324.3,41.83,124.0,0
302.47,313.12,1653.9,31.66,97.7,0
302.18,311.97,1744.5,22.82,29.3,0
301.22,310.35,1952.1,42.36,102.1,0
297.82,308.7,1346.0,49.05,17.8,0
299.37,310.09,1649.8,37.74,24.2,0
302.43,311.51,1472.4,54.36,101.9,0
300.28,311.64,1663.3,32.96,74.8,0
304.64,315.81,1302.7,29.45,226.8,1
300.79,310.92,1336.0,39.33,92.0,0
300.38,310.46,1413.9,39.17,185.7,0
299.38,309.94,1550.6,47.7,129.9,0
300.27,309.41,1435.4,32.25,172.5,0
299.7,309.73,1643.4,53.68,63.7,1
301.42,309.26,1702.3,59.67,230.8,1
301.91,312.79,1633.9,39.61,129.9,0
298.43,306.87,1797.0,52.5,203.7,1
297.34,308.84,1604.5,29.44,89.4,0
296.33,306.0,1343.3,50.75,24.6,0
301.02,310.8,1756.1,50.47,165.1,1
297.79,307.17,1441.2,48.63,1.9,0
295.69,305.41,1683.7,39.84,116.4,0
300.78,312.2,1789.8,12.0,47.2,1
304.99,312.5,1611.1,33.58,153.7,0
299.99,311.26,1298.6,33.74,240.0,1
301.68,312.02,1391.1,30.22,113.8,0
300.16,308.96,1749.6,41.22,200.3,1
299.8,308.73,1510.9,35.81,124.4,0
301.84,313.51,1550.7,31.75,121.5,0
299.42,308.47,1659.4,29.41,228.0,0
300.53,309.38,1649.4,32.84,218.0,0
300.64,311.78,1582.6,51.21,192.5,0
298.66,309.0,1504.6,33.39,72.6,0
301.98,311.05,1488.0,34.85,133.5,0
299.65,309.87,1675.3,35.43,54.9,0
298.49,307.46,1626.6,43.39,108.8,0
301.07,312.17,1496.8,44.56,118.6,0
298.2,309.26,1711.1,12.0,203.8,1
300.06,310.59,1517.4,50.22,219.5,1
299.98,310.34,1401.7,54.36,101.6,0
302.17,313.93,1416.6,29.5,4.3,0
300.95,310.95,1381.4,30.28,211.1,1
299.95,308.77,1494.4,35.5,42.7,0
301.64,312.09,1735.4,32.44,152.4,0
302.78,314.87,1409.2,42.24,6.1,0
301.12,310.1,1568.2,20.53,97.9,1
300.02,309.66,1432.9,28.82,241.6,0
297.38,307.79,1496.4,55.39,24.7,0
297.87,307.82,1296.4,30.72,103.8,0
299.39,308.41,1502.7,52.43,75.3,0
298.78,309.9,1507.0,43.55,221.7,0
299.63,311.95,1624.4,21.91,213.0,1
300.11,310.31,1573.7,46.35,58.2,0
301.06,310.16,1346.3,38.82,19.9,0
299.86,308.31,1711.5,35.45,153.6,0
300.97,311.23,1571.6,42.45,82.4,0
300.13,311.23,1569.7,44.75,164.7,0
296.05,306.52,1536.5,47.08,7.9,0
298.12,308.12,1455.2,51.78,32.7,0
299.71,309.12,1572.8,44.08,168.2,0
297.58,306.49,1614.1,26.24,52.0,0
301.2,312.03,1258.5,35.26,210.1,0
303.06,313.98,1451.8,69.43,14.4,1
302.44,310.89,1497.2,47.24,52.8,0
299.57,311.16,1579.0,63.69,244.6,1
302.98,313.56,1728.9,53.95,106.1,1
300.3,311.7,1414.5,42.42,172.2,0
299.33,307.98,1458.3,43.01,44.8,0
298.77,307.41,1456.0,39.63,149.4,0
299.4,309.25,1409.8,22.62,177.9,1
299.22,309.73,1482.5,40.18,77.0,0
300.34,312.14,1661.3,52.11,203.1,1
300.32,311.03,1369.4,34.0,147.8,0
300.01,309.76,1606.5,44.12,95.3,0
300.87,309.85,1265.7,48.52,136.6,0
302.38,313.61,1448.2,30.9,141.3,0
301.9,310.93,1485.3,35.49,40.6,0
297.03,308.66,1806.0,29.82,98.7,0
294.89,304.61,1494.0,31.78,84.1,0
301.87,313.46,1185.8,27.12,98.2,1
297.27,307.95,1218.2,31.0,186.5,0
299.55,309.41,1543.4,54.19,118.2,0
297.66,307.14,1636.2,30.85,230.4,0
296.4,306.06,1598.1,41.26,72.0,0
301.08,311.51,1564.8,34.97,101.8,0
301.52,311.6,1724.0,51.79,192.8,1
298.85,308.25,1451.7,53.11,133.8,0
294.82,304.65,1681.2,48.64,134.0,0
298.91,308.99,1276.9,43.06,13.1,0
300.78,308.65,1393.2,37.69,97.7,0
297.04,307.5,1248.9,28.08,66.3,0
300.37,309.39,1494.0,59.44,244.8,1
299.97,308.82,1530.6,32.4,75.5,0
301.16,309.47,1556.3,46.64,216.7,0
300.24,308.45,1547.9,50.6,165.7,0
298.05,306.7,1389.6,34.45,83.5,0
302.39,311.68,1507.6,50.38,133.2,0
299.68,311.64,1298.4,47.64,205.9,0
299.95,309.42,1756.1,57.28,216.4,1
298.13,308.31,1489.4,35.31,39.3,0
299.11,309.51,1459.8,27.14,83.2,0
298.23,308.36,1792.2,34.95,82.1,0
299.65,309.58,1339.2,42.09,10.3,0
303.42,312.23,1357.9,40.58,146.6,0
297.26,308.71,1362.6,36.07,209.4,0
296.77,308.58,1527.1,20.91,93.5,1
302.94,311.26,1607.1,44.7,181.3,0
299.58,308.56,1656.3,59.72,153.8,1
298.66,308.38,1949.5,44.64,92.0,1
302.08,311.12,1178.1,46.09,34.6,0
298.79,309.29,1635.4,45.72,173.8,0
303.65,312.92,1448.9,43.97,209.4,1
301.36,313.52,1444.2,49.32,168.0,0
299.02,310.21,1438.8,43.95,4.4,0
304.31,314.53,1392.6,36.87,53.0,0
298.79,309.82,1807.5,32.04,17.0,0
301.48,312.59,1672.8,37.51,139.7,0
300.6,310.03,1541.7,43.14,185.3,0
302.6,311.79,1754.2,36.84,27.1,0
303.12,313.2,1296.0,43.14,205.4,1
300.06,310.93,1325.1,44.39,136.1,0
298.49,308.63,1189.5,48.33,169.0,0
300.92,309.34,1426.1,52.83,238.0,1
298.64,307.84,1563.9,40.78,20.5,0
304.03,313.95,1554.5,26.92,220.8,1
300.27,310.2,1561.9,36.55,30.9,0
299.27,311.24,1312.2,40.44,96.3,0
300.37,308.98,1666.5,21.64,208.6,1
297.31,307.81,1576.3,53.89,222.0,1
298.06,309.55,1655.3,41.42,124.1,0
302.4,314.67,1235.2,43.81,145.6,0
298.69,308.28,1587.8,53.66,173.5,0
297.91,308.4,1348.0,33.7,204.0,0
301.07,311.64,1474.4,45.74,29.8,0
302.37,312.57,1623.5,38.9,198.5,0
301.44,311.34,1552.6,38.16,117.9,0
301.99,312.43,1401.8,32.28,110.4,0
298.49,305.95,1539.0,56.66,103.9,1
297.16,307.84,1293.0,36.24,124.8,0
303.0,313.13,1722.0,46.99,231.5,0
299.35,309.13,1505.2,21.25,134.3,1
299.5,311.55,1717.0,51.8,233.5,1
302.66,311.98,1453.8,50.52,44.2,0
301.11,310.71,1454.2,40.97,177.4,0
300.91,312.9,1415.7,37.73,199.0,0
304.33,313.5,1678.2,44.0,166.4,0
298.71,308.16,1424.5,62.89,148.7,1
301.86,311.71,1641.1,22.37,138.4,0
300.11,310.95,1476.8,47.82,210.9,1
300.54,310.74,1221.8,30.88,201.3,0
303.06,311.76,1446.7,39.8,30.0,0
301.02,310.48,1349.3,37.52,207.9,0
301.08,310.47,1543.4,35.72,101.4,0
302.15,312.07,1347.5,39.9,62.2,0
299.27,309.7,1686.2,28.66,213.1,0
298.32,308.74,1523.4,50.29,105.8,0
297.91,306.13,1509.6,22.06,198.0,1
296.07,307.13,1642.9,45.4,64.5,0
304.11,314.36,1692.2,36.73,1.0,0
297.79,309.18,1534.8,28.29,121.4,0
299.56,310.0,1414.6,42.02,24.6,0
299.45,310.55,1254.2,24.43,184.8,1
300.61,311.08,1428.2,40.4,67.6,0
301.63,312.98,1439.2,25.77,108.7,0
301.72,312.24,1555.1,44.61,21.3,0
298.83,308.74,1482.8,30.76,70.2,0
299.67,311.94,1648.1,35.49,191.5,0
300.57,311.45,1439.9,42.94,37.1,0
299.5,310.08,1528.9,32.27,158.6,0
303.21,311.94,1727.4,39.42,224.8,0
300.98,309.69,1592.7,24.86,166.6,0
301.47,311.76,1528.4,46.31,198.7,0
301.33,311.47,1441.7,57.65,26.7,0
302.35,311.73,1436.7,67.92,61.4,1
300.36,310.5,1401.9,40.91,219.2,1
297.41,308.99,1451.4,47.88,175.2,0
300.8,311.49,1658.9,22.19,156.7,0
298.7,307.56,1502.5,55.03,162.6,0
298.94,308.83,1322.0,47.76,101.5,0
301.17,310.37,1820.9,35.16,10.9,0
302.48,312.09,1589.2,52.37,192.2,0
300.04,309.63,1312.9,37.46,166.3,0
300.62,310.14,1467.3,35.42,115.8,0
303.4,312.15,1555.7,44.75,220.4,0
300.48,310.35,1810.7,29.37,82.4,0
305.2,314.64,1360.7,50.22,72.1,0
301.13,308.2,1694.2,29.44,213.8,0
296.48,308.53,1761.9,29.5,195.3,0
301.51,312.6,1437.4,30.9,126.2,0
300.76,310.39,1493.6,47.6,32.0,0
302.58,312.6,1372.2,33.83,52.7,0
301.35,310.17,1505.4,26.52,160.8,0
299.72,311.42,1532.1,33.94,94.3,0
297.55,309.45,1643.5,39.68,204.9,1
299.58,309.74,1712.4,28.19,232.7,0
298.3,309.32,1418.3,28.48,197.4,0
298.84,309.01,1223.2,61.11,92.5,0
301.18,309.84,1534.6,31.39,193.2,0
303.34,312.93,1585.0,36.77,86.1,0
300.79,310.92,1577.9,36.33,40.9,0
297.61,307.15,1485.7,35.79,8.2,0
300.89,310.67,1558.0,46.21,94.5,0
302.39,312.3,1780.5,49.48,221.4,1
298.78,308.7,1599.1,36.94,58.6,0
299.73,309.78,1478.3,27.64,50.6,0
300.03,308.97,1458.0,52.74,237.6,1
298.43,307.71,1510.8,39.05,6.1,0
301.3,310.01,1799.9,57.3,192.5,1
299.76,310.74,1508.7,17.54,78.7,1
300.84,308.73,1534.8,41.95,9.2,0
298.23,309.38,1460.8,59.19,224.9,1
299.13,310.51,1713.8,36.47,34.2,0
301.44,311.14,1851.6,37.75,135.2,0
299.25,306.65,1610.1,42.96,67.1,0
303.45,313.09,1551.2,34.41,16.0,0
299.2,309.14,1543.9,36.88,12.2,0
300.45,309.44,1156.5,36.62,28.3,0
301.87,311.35,1657.2,33.73,17.5,0
297.16,308.69,1559.5,52.29,186.3,0
296.48,307.14,1606.5,44.61,119.0,0
296.95,306.02,1424.2,42.51,84.0,0
302.53,310.93,1476.5,48.09,102.5,0
298.9,308.57,1472.2,37.36,227.6,1
305.12,314.9,1701.5,32.26,223.1,1
298.87,309.37,1477.4,33.97,175.3,0
300.37,309.83,1871.2,40.02,216.7,0
303.08,313.6,1606.9,29.41,78.3,0
304.01,315.95,1333.9,35.0,93.4,0
304.12,314.94,1517.4,34.84,150.4,0
302.42,312.37,1433.7,61.25,152.8,1
302.05,311.86,1186.9,12.26,118.0,1
301.19,310.83,1793.9,38.2,98.2,0
301.56,312.74,1650.5,57.26,241.6,1
298.9,308.27,1623.3,41.22,201.2,0
298.36,308.41,1564.5,47.53,106.6,0
299.99,310.04,1316.9,41.0,178.2,0
299.66,309.16,1460.6,33.33,66.0,0
299.09,307.72,1672.7,17.58,24.5,1
301.39,311.72,1369.8,42.05,86.3,0
301.91,311.85,1132.9,32.24,98.7,0
300.18,310.68,1501.7,32.0,4.1,0
302.96,312.42,1515.3,35.01,199.6,0
297.72,308.94,1559.7,57.45,88.0,1
299.61,308.74,1654.6,64.05,142.2,1
298.57,310.28,1640.0,42.17,18.1,0
296.27,304.52,1579.4,35.35,42.9,0
299.83,310.27,1729.3,28.23,218.0,0
299.76,310.23,1295.0,44.69,149.1,0
303.03,312.23,1618.7,57.83,232.8,1
301.26,311.69,1638.2,37.53,244.7,1
297.95,309.23,1339.7,16.21,91.1,1
303.71,311.49,1297.5,46.7,73.2,1
302.44,312.94,1418.6,49.85,210.3,0
301.16,308.67,1432.2,24.14,244.7,1
299.55,308.58,1658.5,41.76,154.3,0
298.08,309.71,1439.7,44.51,194.8,0
299.26,308.67,1401.0,39.27,191.5,0
302.18,311.0,1440.1,32.09,87.1,0
303.77,313.57,1717.0,50.16,140.7,1
303.09,315.15,1540.1,35.97,204.1,1
299.02,307.19,1509.3,25.15,168.6,0
297.76,306.71,1520.4,19.51,5.2,1
300.28,311.78,1744.7,52.61,82.5,1
296.46,308.32,1418.1,46.17,35.4,0
300.65,310.54,1748.5,40.88,57.1,0
299.7,308.47,1571.7,35.6,221.8,1
299.07,311.16,1512.3,34.71,9.0,0
296.81,308.41,1938.1,29.24,53.9,0
301.03,311.71,1369.1,35.69,75.8,0
298.93,308.12,1481.4,18.8,151.1,1
297.66,307.61,1340.8,32.64,130.9,0
294.26,304.1,1690.4,36.89,53.5,0
299.94,310.28,1808.3,46.1,40.2,0
303.54,315.0,1805.2,39.6,58.0,0
303.32,314.2,1733.8,47.95,123.1,0
299.09,308.01,1506.4,53.49,66.4,0
298.8,310.17,1479.6,50.58,232.2,1
300.94,311.25,1270.6,44.71,113.6,0
298.0,308.69,1863.7,40.12,14.4,0
300.6,312.07,1613.0,30.19,178.7,0
301.53,310.42,1459.3,47.4,80.6,0
302.45,312.42,1750.5,56.8,160.1,1
299.8,309.27,1382.4,43.42,68.5,0
299.59,308.02,1603.1,59.17,139.8,1
298.24,308.59,1510.4,24.74,189.2,0
298.35,310.86,1640.2,28.46,227.4,1
299.55,307.71,1527.8,48.55,64.0,0
300.73,310.7,1305.9,42.64,82.0,0
301.83,312.47,1550.1,53.14,113.7,0
298.39,308.52,1705.8,39.85,227.2,1
302.99,312.87,1533.3,31.32,220.8,1
299.46,308.16,1662.0,37.86,22.0,0
299.96,310.19,1370.7,24.67,32.3,0
298.51,307.75,1533.8,28.71,121.4,0
295.15,302.96,1438.1,49.72,26.1,0
301.77,312.96,1657.5,48.73,84.7,0
301.47,312.43,1543.0,43.63,36.4,0
299.44,309.49,1648.4,22.79,155.8,0
300.13,310.36,1712.0,36.42,232.6,0
301.03,312.11,1648.7,27.75,244.2,1
296.87,307.1,1581.7,51.77,91.9,0
298.94,309.85,1378.3,34.16,146.8,0
301.59,311.29,1537.6,29.14,209.8,0
297.49,308.8,1452.7,40.3,28.8,0
300.59,310.91,1482.9,33.6,168.9,0
297.29,307.48,1478.1,54.84,100.2,0
300.93,309.66,1381.2,32.65,50.5,0
299.93,310.22,1224.8,26.01,98.7,1
296.77,305.94,1431.1,18.47,18.6,1
302.33,311.69,1568.9,39.69,170.4,0
298.53,307.72,1322.3,34.38,61.9,0
298.38,307.31,1540.5,25.71,76.3,0
300.4,312.53,1842.0,51.89,29.7,1
302.3,313.63,1701.7,46.67,211.8,0
297.97,309.89,1801.0,39.72,120.9,0
300.12,308.9,1600.6,53.64,140.2,0
300.86,310.93,1724.8,46.63,139.5,0
301.39,310.09,1422.2,31.77,100.6,0
300.35,309.66,1434.9,29.61,47.2,0
299.27,308.35,1100.0,48.18,182.6,0
298.34,309.58,1727.8,43.96,31.1,0
300.17,309.78,1784.5,41.7,25.4,0
297.86,308.92,1449.5,31.54,174.0,0
294.16,304.76,1497.4,46.08,51.2,0
300.87,313.18,1417.4,32.45,75.2,0
301.81,310.33,1599.2,38.98,116.4,0
295.27,306.53,1718.0,54.47,110.1,1
297.98,309.13,1259.2,33.39,173.6,0
301.24,310.26,1603.5,24.27,152.7,0
304.11,315.12,1493.7,29.47,157.9,0
300.04,310.38,1556.1,49.94,174.9,0
298.54,308.32,1611.4,42.55,71.7,0
299.63,308.81,1507.9,38.71,79.0,0
302.75,312.03,1521.4,34.91,107.3,0
298.71,310.76,1503.8,44.85,75.3,0
298.4,308.4,1693.3,31.51,241.3,0
299.03,309.82,1605.0,43.06,199.4,0
298.09,307.3,1573.3,32.69,40.3,0
300.25,309.47,1334.6,31.02,1.4,0
303.25,314.33,1477.4,33.63,10.5,0
300.65,309.3,1681.8,36.25,59.8,0
299.5,309.08,1544.0,39.51,28.0,0
299.42,309.45,1643.5,42.35,130.7,0
296.87,306.98,1820.6,12.0,210.2,1
301.77,311.59,1704.2,31.92,180.5,0
299.84,310.24,1552.9,36.08,52.8,0
299.64,310.33,1456.2,55.05,97.8,0
306.39,317.12,1129.4,29.2,124.4,1
300.6,309.61,1511.1,41.63,198.5,0
298.5,308.21,1485.8,54.95,205.6,1
299.15,310.34,1600.5,26.87,222.9,1
302.3,313.19,1513.4,43.94,124.8,0
300.23,308.85,1486.7,31.98,170.1,0
297.12,307.47,1253.3,34.95,27.4,0
301.84,309.86,1387.6,31.97,138.5,0
298.66,308.71,1614.3,32.68,60.9,0
303.75,315.64,1812.5,67.22,105.8,1
302.16,311.21,1522.4,48.44,155.3,0
299.11,308.27,1590.4,51.02,63.0,0
302.56,313.33,1690.4,44.92,12.8,0
300.14,308.59,1408.3,23.94,2.5,0
301.71,311.07,1596.7,43.95,5.4,0
300.97,311.57,1419.5,50.73,2.0,0
298.31,307.67,1676.4,31.47,27.0,0
298.71,308.48,1562.2,49.65,58.7,0
302.06,312.8,1585.8,47.04,54.2,0
299.33,309.75,1412.8,58.52,241.8,1
299.19,309.46,1651.1,35.82,75.0,0
298.09,307.75,1871.6,29.02,31.2,0
300.85,311.22,1376.7,36.38,133.7,0
304.13,314.0,1483.6,54.36,210.2,1
297.86,308.32,1575.1,21.72,166.1,0
300.05,309.55,1663.8,19.32,72.5,1
302.82,312.64,1448.5,40.89,137.6,0
299.84,308.85,1100.0,35.57,175.1,0
300.9,310.87,1755.5,40.08,178.4,0
297.88,307.06,1659.7,49.45,163.3,0
300.86,309.74,1259.1,34.47,213.3,1
299.63,309.88,1440.8,21.27,213.2,1
301.97,312.18,1788.9,60.44,141.8,1
302.37,313.16,1769.6,30.03,105.3,0
305.18,314.75,1688.2,29.41,157.2,0
301.16,311.57,1509.8,51.04,200.5,1
300.65,311.2,1551.3,36.16,1.4,0
300.39,310.83,1517.1,39.37,243.0,0
299.29,308.47,1718.5,44.83,44.8,0
300.68,310.83,1397.9,50.84,115.2,0
299.41,309.77,1409.1,36.67,213.6,0
300.34,310.34,1699.6,55.2,55.1,1
302.64,310.55,1530.9,18.64,116.8,1
297.99,308.15,1758.6,47.6,32.5,0
302.28,314.49,1430.6,31.6,96.8,0
302.63,312.27,1529.2,53.72,43.4,0
299.76,309.04,1390.4,41.42,89.1,0
295.76,306.13,1539.2,33.27,91.5,0
298.78,309.1,1301.4,46.63,243.3,1
302.59,313.79,1460.0,48.93,243.7,1
299.95,308.7,1308.2,46.42,28.1,0
298.0,308.73,1649.0,29.7,177.9,0
298.99,309.58,1652.7,35.16,12.7,0
301.68,311.54,1261.2,39.96,7.4,0
301.09,311.43,1751.4,39.59,25.8,0
299.52,310.55,1937.6,47.5,236.5,1
299.27,310.14,1545.4,19.85,230.5,1
299.22,308.07,1435.4,43.34,47.5,0
298.16,308.98,1989.9,37.1,39.6,0
303.23,313.17,1327.0,31.61,58.9,0
299.36,309.43,1541.2,32.58,126.3,0
302.43,312.51,1566.7,37.85,139.6,0
303.04,312.89,1753.2,12.0,54.3,1
302.0,313.19,1595.6,32.99,185.4,0
299.14,309.05,1458.2,31.24,75.8,0
300.81,309.69,1385.8,45.33,225.9,1
299.95,309.56,1483.3,31.94,160.9,0
298.19,308.37,1376.9,37.85,106.9,0
300.65,311.88,1545.7,55.42,193.5,0
297.64,308.25,1447.7,49.94,200.4,0
302.38,311.52,1299.0,49.02,71.2,0
299.07,311.56,1738.8,35.0,83.2,0
300.4,310.67,1458.4,45.43,229.3,1
300.57,311.84,1335.1,37.66,40.4,0
299.48,309.33,1511.1,38.04,10.3,0
301.17,311.71,1548.9,44.1,111.2,0
299.05,309.89,1258.6,34.03,196.3,0
301.74,312.96,1591.1,54.93,189.1,1
297.31,308.37,1370.5,38.4,225.3,0
300.25,311.12,1811.8,46.18,130.6,0
303.88,313.56,1621.8,54.56,24.5,1
298.0,307.43,1474.0,50.32,144.2,0
298.64,308.98,1418.8,25.91,190.7,0
301.03,311.96,1521.2,44.45,22.9,0
300.36,310.14,1636.0,48.51,42.3,0
300.7,311.77,1533.9,48.92,3.0,0
300.98,312.43,1503.3,28.87,145.4,0
301.27,310.35,1547.3,33.43,217.2,1
302.22,311.38,1441.4,49.95,164.3,0
300.82,310.68,1483.1,32.38,240.6,0
299.52,309.83,1204.3,37.0,15.4,0
301.35,310.82,1693.8,55.76,221.2,1
303.8,315.15,1585.8,39.52,199.4,0
299.73,310.16,1414.2,32.73,77.0,0
298.05,308.09,1841.8,31.22,238.5,1
302.21,310.78,1551.9,43.33,70.5,0
299.76,308.44,1372.2,26.67,217.9,0
295.65,305.94,1675.1,37.53,215.8,0
301.69,309.56,1601.7,43.33,185.6,0
298.93,309.94,1601.1,52.99,138.1,0
299.82,309.66,1469.9,46.68,29.4,0
300.66,313.91,1610.1,32.86,130.3,0
300.38,312.69,1496.1,51.78,87.4,0
301.42,311.24,1627.0,37.0,194.1,0
299.13,309.02,1233.2,27.64,185.7,0
301.03,312.02,1468.6,38.28,223.1,1
299.48,311.18,1813.5,54.38,3.6,1
301.48,309.84,1415.3,41.65,198.2,0
301.23,309.44,1441.4,40.13,229.9,0
298.13,307.51,1466.3,56.37,193.4,0
302.17,312.75,1343.6,25.69,31.9,0
298.93,309.42,1184.7,27.14,19.9,1
301.62,312.69,1501.1,23.84,5.1,0
300.73,309.53,1559.7,43.73,154.0,0
303.68,311.36,1529.6,41.66,154.3,0
299.55,310.41,1514.8,55.43,241.8,1
299.3,308.47,1544.9,42.43,97.5,0
299.96,307.94,1701.7,35.96,81.3,0
299.39,309.54,1507.5,40.02,153.0,0
301.6,312.39,1446.1,41.18,202.3,0
296.77,306.65,1493.0,23.28,229.5,1
297.89,307.43,1630.7,67.1,196.8,1
297.86,307.71,1763.9,45.2,104.5,0
301.9,311.53,1437.5,42.1,155.6,0
303.42,312.07,1553.8,46.15,209.8,0
299.79,309.08,1592.1,47.09,120.2,0
299.66,310.18,1379.2,38.59,53.1,0
300.14,310.46,1541.3,33.69,41.6,0
302.32,312.49,1303.5,45.99,0.0,0
298.15,307.15,1255.0,43.86,176.0,0
300.48,310.3,1596.7,31.9,27.2,0
301.95,309.77,1476.6,54.19,59.7,0
301.0,311.18,1570.4,42.93,73.0,0
300.38,311.81,1535.1,47.3,137.3,0
302.0,310.53,1381.8,53.92,97.5,0
294.59,304.01,1530.8,40.22,165.3,0
301.36,311.68,1340.7,43.17,13.6,0
298.69,309.94,1760.6,48.1,30.4,0
296.34,305.89,1321.0,32.75,122.3,0
301.02,310.33,1506.7,40.54,82.6,0
302.75,310.78,1371.2,41.26,72.5,1
299.73,309.83,1629.3,30.44,16.4,0
301.91,313.95,1485.0,63.18,219.5,1
303.22,313.5,1455.0,25.93,169.5,0
302.63,312.61,1674.5,27.02,29.8,0
303.28,313.6,1542.7,53.14,15.9,0
301.48,311.47,1620.7,47.13,238.8,1
300.15,309.34,1381.0,29.74,166.9,0
296.8,307.62,1313.2,46.07,102.3,0
299.51,309.73,1555.2,54.68,171.9,0
298.31,308.33,1487.0,39.7,185.3,0
304.34,313.37,1638.2,65.99,191.1,1
299.65,310.95,1525.2,22.76,117.1,0
300.25,310.91,1570.8,46.94,105.3,0
301.1,310.55,1278.3,51.67,2.7,0
300.09,311.09,1840.1,48.91,227.0,1
303.39,312.89,1511.7,37.96,147.8,0
298.75,307.97,1649.6,37.1,49.8,0
300.39,309.63,1404.2,44.44,225.3,0
298.52,306.74,1587.3,48.16,224.2,0
297.36,307.83,1329.5,46.02,242.4,1
298.78,306.95,1610.3,50.4,214.1,0
299.93,308.7,1481.0,29.81,244.5,0
299.14,307.07,1542.7,37.72,59.9,0
298.62,308.53,1649.7,30.6,206.4,0
297.19,307.04,1340.8,36.14,201.6,1
299.83,309.51,1428.5,50.15,56.6,0
296.99,305.95,1611.2,41.08,24.1,0
301.52,310.35,1873.7,66.07,240.0,1
300.16,310.63,1515.9,41.93,72.5,0
297.08,306.53,1632.6,40.6,213.4,1
299.38,309.7,1520.9,41.06,1.0,0
298.5,307.61,1848.8,33.62,5.2,0
300.64,310.82,1258.4,39.42,114.1,0
302.68,313.98,1553.1,51.28,58.5,0
296.25,306.84,1277.9,41.14,169.0,0
300.23,309.82,1136.9,32.07,138.6,0
299.68,309.94,1585.6,30.75,19.0,0
301.34,311.1,1560.3,35.5,39.8,0
300.43,310.43,1492.4,40.74,95.1,0
298.5,308.17,1521.0,51.94,45.5,0
299.36,309.2,2033.7,26.6,194.1,0
298.41,308.62,1496.7,36.8,101.9,0
302.15,311.16,1619.6,41.44,22.9,0
300.04,309.03,1434.1,21.66,118.7,1
303.8,312.41,1585.2,31.66,22.3,0
299.88,308.28,1499.9,33.2,31.6,0
298.58,307.37,1472.3,32.04,58.7,0
296.97,307.13,1829.0,41.92,210.6,1
296.39,305.5,1726.3,38.39,226.5,1
296.83,307.35,1559.9,34.45,202.4,0
300.53,310.57,1169.3,44.28,81.8,0
301.02,309.05,1480.2,57.23,66.7,0
296.84,307.49,1970.5,56.39,134.5,1
301.79,312.6,1501.1,20.77,176.9,1
299.03,308.04,1714.5,45.77,243.4,1
300.29,310.71,1768.7,38.22,32.2,0
303.22,312.37,1573.0,41.55,12.1,0
301.79,311.89,1403.3,36.02,170.1,0
299.46,308.2,1148.4,41.18,203.9,0
298.22,306.42,1647.5,41.51,207.4,0
295.7,305.31,1407.6,34.21,166.2,0
298.56,308.44,1566.2,31.04,233.7,0
299.58,309.18,1338.0,35.51,125.2,0
298.03,306.84,1495.6,42.34,223.9,1
